hour,dayofweek,is_weekend,temp_C,humidity_pct,rain_mm,rain_flag,outage_prob_model,duration_off_hours,power_lag1,power_lag24,temp_rolling3,location_Enugu,location_Lagos,location_Nsukka
11,6,1,28.99,57.7,0.0,0,0.703,5,1.0,0.0,30.179999999999996,False,False,True
14,6,1,22.09,66.7,0.0,0,0.719,0,0.0,0.0,27.386666666666667,False,False,True
17,6,1,20.51,72.0,0.0,0,0.656,4,1.0,0.0,23.863333333333333,False,False,True
20,6,1,19.95,75.9,4.55,1,0.95,1,0.0,0.0,20.85,False,False,True
23,6,1,24.51,59.4,0.0,0,0.755,3,0.0,0.0,21.656666666666666,False,False,True
2,0,0,28.5,47.8,0.0,0,0.54,1,0.0,0.0,24.319999999999997,False,False,True
5,0,0,32.78,51.8,0.2,1,0.706,3,0.0,0.0,28.596666666666664,False,False,True
8,0,0,31.37,52.5,0.02,1,0.779,3,0.0,0.0,30.88333333333333,False,False,True
11,0,0,26.98,55.9,0.0,0,0.586,0,0.0,1.0,30.376666666666665,False,False,True
14,0,0,21.83,63.8,1.84,1,0.795,1,1.0,0.0,26.726666666666663,False,False,True
17,0,0,19.22,78.9,0.0,0,0.587,0,0.0,0.0,22.676666666666662,False,False,True
20,0,0,19.1,71.4,0.0,0,0.694,0,1.0,0.0,20.049999999999997,False,False,True
23,0,0,25.01,63.0,0.0,0,0.696,2,1.0,0.0,21.11,False,False,True
2,1,0,28.22,55.0,0.0,0,0.494,0,0.0,1.0,24.11,False,False,True
5,1,0,31.28,40.7,0.33,1,0.886,1,1.0,0.0,28.169999999999998,False,False,True
8,1,0,31.32,49.6,0.0,0,0.629,0,0.0,1.0,30.27333333333333,False,False,True
11,1,0,27.27,48.8,1.03,1,0.713,1,1.0,0.0,29.956666666666663,False,False,True
14,1,0,23.47,72.6,0.0,0,0.602,1,0.0,0.0,27.353333333333328,False,False,True
17,1,0,19.37,78.4,0.0,0,0.653,0,0.0,0.0,23.37,False,False,True
20,1,0,19.31,65.6,0.0,0,0.746,0,1.0,0.0,20.716666666666665,False,False,True
23,1,0,23.65,54.7,0.0,0,0.696,3,1.0,0.0,20.776666666666664,False,False,True
2,2,0,31.91,53.0,0.0,0,0.563,0,0.0,0.0,24.956666666666663,False,False,True
5,2,0,30.62,40.3,0.0,0,0.591,0,1.0,0.0,28.726666666666663,False,False,True
8,2,0,33.15,57.1,4.05,1,0.808,0,1.0,1.0,31.89333333333333,False,False,True
11,2,0,27.7,46.0,0.0,0,0.567,1,1.0,0.0,30.49,False,False,True
14,2,0,23.17,77.1,0.0,0,0.615,0,0.0,1.0,28.006666666666664,False,False,True
17,2,0,21.87,72.9,0.0,0,0.65,1,1.0,0.0,24.246666666666666,False,False,True
20,2,0,20.04,68.8,2.7,1,0.922,5,0.0,0.0,21.693333333333328,False,False,True
23,2,0,24.48,58.5,0.0,0,0.759,1,0.0,0.0,22.129999999999995,False,False,True
2,3,0,29.86,49.4,0.0,0,0.605,1,0.0,0.0,24.793333333333333,False,False,True
5,3,0,31.73,51.3,0.0,0,0.52,2,0.0,0.0,28.689999999999998,False,False,True
8,3,0,31.0,41.7,0.0,0,0.551,0,0.0,0.0,30.86333333333333,False,False,True
11,3,0,26.37,59.5,0.0,0,0.601,0,1.0,1.0,29.7,False,False,True
14,3,0,23.94,69.3,1.37,1,0.816,0,1.0,0.0,27.103333333333335,False,False,True
17,3,0,18.36,71.4,0.0,0,0.58,1,1.0,1.0,22.889999999999997,False,False,True
20,3,0,21.54,72.8,0.0,0,0.738,1,0.0,1.0,21.279999999999998,False,False,True
23,3,0,24.85,58.9,0.0,0,0.712,0,0.0,0.0,21.583333333333332,False,False,True
2,4,0,29.54,45.9,0.2,1,0.847,0,1.0,1.0,25.31,False,False,True
5,4,0,32.26,48.0,0.0,0,0.547,0,1.0,0.0,28.88333333333333,False,False,True
8,4,0,31.54,45.3,0.0,0,0.667,5,1.0,1.0,31.11333333333333,False,False,True
11,4,0,27.42,55.6,0.0,0,0.624,1,0.0,0.0,30.406666666666666,False,False,True
14,4,0,19.67,72.2,0.0,0,0.483,1,0.0,0.0,26.209999999999997,False,False,True
17,4,0,18.29,74.7,0.0,0,0.528,0,0.0,1.0,21.793333333333333,False,False,True
20,4,0,21.18,72.1,0.0,0,0.746,1,1.0,1.0,19.71333333333333,False,False,True
23,4,0,22.37,71.5,0.0,0,0.75,1,0.0,0.0,20.61333333333333,False,False,True
2,5,1,29.02,47.5,0.0,0,0.701,5,0.0,1.0,24.189999999999998,False,False,True
5,5,1,32.75,45.6,0.0,0,0.658,1,0.0,1.0,28.046666666666663,False,False,True
8,5,1,31.99,38.1,0.0,0,0.688,2,0.0,1.0,31.25333333333333,False,False,True
11,5,1,27.84,51.9,0.43,1,0.66,1,0.0,0.0,30.859999999999996,False,False,True
14,5,1,23.38,68.1,0.0,0,0.716,1,0.0,1.0,27.736666666666665,False,False,True
17,5,1,21.55,69.5,0.46,1,0.818,1,0.0,0.0,24.256666666666664,False,False,True
20,5,1,21.49,77.4,0.0,0,0.749,1,0.0,0.0,22.139999999999997,False,False,True
23,5,1,23.98,61.2,0.0,0,0.78,1,0.0,0.0,22.34,False,False,True
2,6,1,30.15,59.7,0.43,1,0.88,1,0.0,0.0,25.206666666666663,False,False,True
5,6,1,32.37,42.5,0.0,0,0.636,3,0.0,0.0,28.833333333333332,False,False,True
8,6,1,30.76,46.8,0.0,0,0.689,1,0.0,1.0,31.09333333333333,False,False,True
11,6,1,29.56,58.3,0.0,0,0.653,1,0.0,1.0,30.896666666666665,False,False,True
14,6,1,22.82,70.1,0.0,0,0.653,1,0.0,1.0,27.713333333333328,False,False,True
17,6,1,20.84,71.0,0.0,0,0.649,1,0.0,0.0,24.406666666666663,False,False,True
20,6,1,22.06,89.0,0.0,0,0.805,1,0.0,0.0,21.906666666666666,False,False,True
23,6,1,25.91,59.9,0.0,0,0.776,1,0.0,1.0,22.936666666666664,False,False,True
2,0,0,28.75,56.0,1.4,1,0.772,1,0.0,1.0,25.573333333333327,False,False,True
5,0,0,31.73,49.8,0.0,0,0.451,5,0.0,1.0,28.796666666666663,False,False,True
8,0,0,29.38,52.3,0.0,0,0.595,1,0.0,0.0,29.953333333333333,False,False,True
11,0,0,29.28,58.1,2.1,1,0.765,1,0.0,0.0,30.13,False,False,True
14,0,0,22.52,61.5,0.0,0,0.595,2,0.0,0.0,27.06,False,False,True
17,0,0,20.63,77.7,0.0,0,0.542,0,0.0,1.0,24.14333333333333,False,False,True
20,0,0,21.24,67.5,0.29,1,0.939,1,1.0,0.0,21.463333333333328,False,False,True
23,0,0,24.06,60.3,0.0,0,0.807,3,0.0,0.0,21.976666666666663,False,False,True
2,1,0,27.65,50.1,0.4,1,0.83,1,0.0,0.0,24.316666666666663,False,False,True
5,1,0,30.53,35.1,0.0,0,0.672,5,0.0,0.0,27.41333333333333,False,False,True
8,1,0,30.23,41.1,0.0,0,0.688,1,0.0,0.0,29.47,False,False,True
11,1,0,27.47,66.5,5.27,1,0.764,4,0.0,0.0,29.409999999999997,False,False,True
14,1,0,25.06,66.3,0.0,0,0.643,1,0.0,0.0,27.586666666666662,False,False,True
17,1,0,20.38,73.5,3.17,1,0.851,1,0.0,0.0,24.30333333333333,False,False,True
20,1,0,19.97,80.4,0.0,0,0.721,0,0.0,0.0,21.80333333333333,False,False,True
23,1,0,22.87,58.7,0.6,1,0.898,1,1.0,0.0,21.073333333333327,False,False,True
2,2,0,30.11,46.7,0.0,0,0.544,0,0.0,0.0,24.316666666666663,False,False,True
5,2,0,32.24,35.4,0.0,0,0.755,5,1.0,0.0,28.406666666666666,False,False,True
8,2,0,30.17,44.3,0.0,0,0.605,2,0.0,0.0,30.84,False,False,True
11,2,0,25.61,66.6,0.0,0,0.583,1,0.0,0.0,29.34,False,False,True
14,2,0,22.4,68.9,0.0,0,0.594,2,0.0,0.0,26.060000000000002,False,False,True
17,2,0,20.95,70.5,0.0,0,0.659,1,0.0,0.0,22.986666666666665,False,False,True
20,2,0,22.09,82.2,1.29,1,0.874,1,0.0,0.0,21.813333333333333,False,False,True
23,2,0,25.32,58.0,0.0,0,0.824,4,0.0,0.0,22.786666666666665,False,False,True
2,3,0,27.77,56.1,0.0,0,0.552,5,0.0,0.0,25.06,False,False,True
5,3,0,30.58,52.3,2.43,1,0.775,0,0.0,0.0,27.89,False,False,True
8,3,0,30.95,54.7,0.0,0,0.61,1,1.0,0.0,29.766666666666666,False,False,True
11,3,0,29.31,60.1,0.0,0,0.584,0,0.0,0.0,30.28,False,False,True
14,3,0,26.11,74.8,0.0,0,0.612,0,1.0,0.0,28.790000000000003,False,False,True
17,3,0,20.12,74.3,0.0,0,0.562,1,1.0,1.0,25.179999999999996,False,False,True
20,3,0,21.0,77.9,0.0,0,0.725,6,0.0,0.0,22.409999999999997,False,False,True
23,3,0,25.73,66.9,0.0,0,0.775,1,0.0,0.0,22.28333333333333,False,False,True
2,4,0,28.62,44.7,0.82,1,0.833,2,0.0,0.0,25.116666666666664,False,False,True
5,4,0,32.55,44.3,0.27,1,0.78,3,0.0,0.0,28.96666666666667,False,False,True
8,4,0,30.65,46.6,0.38,1,0.7,1,0.0,0.0,30.606666666666666,False,False,True
11,4,0,28.5,62.2,0.0,0,0.574,0,0.0,0.0,30.566666666666663,False,False,True
14,4,0,22.93,70.6,0.0,0,0.475,2,1.0,0.0,27.36,False,False,True
17,4,0,20.07,77.0,0.0,0,0.573,1,0.0,0.0,23.833333333333332,False,False,True
20,4,0,20.12,67.8,0.81,1,0.861,1,0.0,1.0,21.040000000000003,False,False,True
23,4,0,26.81,76.1,0.0,0,0.715,3,0.0,0.0,22.333333333333332,False,False,True
2,5,1,31.92,50.5,2.98,1,0.859,7,0.0,1.0,26.28333333333333,False,False,True
5,5,1,32.54,43.0,0.0,0,0.636,0,0.0,0.0,30.423333333333332,False,False,True
8,5,1,32.16,54.5,1.5,1,0.839,7,1.0,0.0,32.20666666666667,False,False,True
11,5,1,28.89,55.0,0.0,0,0.564,0,0.0,0.0,31.196666666666662,False,False,True
14,5,1,22.07,74.9,0.0,0,0.644,0,1.0,0.0,27.706666666666667,False,False,True
17,5,1,18.75,83.2,0.0,0,0.694,1,1.0,0.0,23.236666666666668,False,False,True
20,5,1,19.4,78.4,0.0,0,0.765,6,0.0,0.0,20.073333333333334,False,False,True
23,5,1,25.34,62.0,3.62,1,0.95,4,0.0,0.0,21.16333333333333,False,False,True
2,6,1,29.42,50.2,0.0,0,0.596,0,0.0,0.0,24.72,False,False,True
5,6,1,31.32,38.6,0.0,0,0.66,2,1.0,1.0,28.69333333333333,False,False,True
8,6,1,31.95,45.5,0.0,0,0.497,0,0.0,0.0,30.896666666666665,False,False,True
11,6,1,29.41,56.5,0.0,0,0.674,0,1.0,1.0,30.89333333333333,False,False,True
14,6,1,22.42,67.5,0.0,0,0.565,0,1.0,1.0,27.926666666666666,False,False,True
17,6,1,21.33,74.0,3.96,1,0.811,1,1.0,0.0,24.386666666666667,False,False,True
20,6,1,20.09,76.4,0.0,0,0.689,2,0.0,0.0,21.28,False,False,True
23,6,1,24.17,60.1,0.0,0,0.7,1,0.0,0.0,21.863333333333333,False,False,True
2,0,0,29.16,58.5,0.0,0,0.638,2,0.0,0.0,24.473333333333333,False,False,True
5,0,0,33.86,44.4,0.0,0,0.673,1,0.0,0.0,29.063333333333333,False,False,True
8,0,0,29.3,55.1,0.58,1,0.719,1,0.0,0.0,30.77333333333333,False,False,True
11,0,0,26.3,56.5,3.6,1,0.735,3,0.0,1.0,29.820000000000004,False,False,True
14,0,0,22.21,74.9,0.0,0,0.56,0,0.0,0.0,25.936666666666667,False,False,True
17,0,0,19.99,82.9,0.0,0,0.58,5,1.0,0.0,22.833333333333332,False,False,True
20,0,0,21.13,78.0,1.76,1,0.926,1,0.0,0.0,21.11,False,False,True
23,0,0,21.85,63.5,3.25,1,0.948,7,0.0,0.0,20.99,False,False,True
2,1,0,28.17,49.3,0.0,0,0.598,1,0.0,0.0,23.71666666666667,False,False,True
5,1,0,31.57,44.8,0.0,0,0.617,1,0.0,1.0,27.19666666666667,False,False,True
8,1,0,29.22,48.8,0.0,0,0.626,2,0.0,0.0,29.653333333333336,False,False,True
11,1,0,25.9,60.3,0.07,1,0.769,2,0.0,1.0,28.896666666666665,False,False,True
14,1,0,23.3,68.2,0.0,0,0.595,1,0.0,1.0,26.14,False,False,True
17,1,0,20.74,74.0,0.0,0,0.604,0,0.0,0.0,23.313333333333333,False,False,True
20,1,0,19.64,69.5,0.0,0,0.691,0,1.0,0.0,21.226666666666667,False,False,True
23,1,0,24.09,58.2,0.0,0,0.699,0,1.0,0.0,21.49,False,False,True
2,2,0,29.14,46.2,0.0,0,0.553,0,1.0,1.0,24.290000000000003,False,False,True
5,2,0,28.99,39.9,3.46,1,0.825,2,1.0,0.0,27.406666666666666,False,False,True
8,2,0,30.69,49.8,0.0,0,0.573,0,0.0,1.0,29.606666666666666,False,False,True
11,2,0,27.25,52.4,0.0,0,0.553,1,1.0,1.0,28.976666666666663,False,False,True
14,2,0,21.97,68.9,0.0,0,0.588,3,0.0,1.0,26.636666666666667,False,False,True
17,2,0,22.16,74.6,0.0,0,0.576,1,0.0,0.0,23.793333333333333,False,False,True
20,2,0,19.56,78.7,0.0,0,0.845,1,0.0,0.0,21.23,False,False,True
23,2,0,22.22,70.3,0.0,0,0.747,3,0.0,0.0,21.313333333333333,False,False,True
2,3,0,28.44,58.7,1.36,1,0.758,1,0.0,0.0,23.406666666666666,False,False,True
5,3,0,31.89,43.3,0.0,0,0.592,1,0.0,0.0,27.516666666666666,False,False,True
8,3,0,32.29,43.2,0.0,0,0.609,5,0.0,0.0,30.873333333333335,False,False,True
11,3,0,25.45,49.5,0.0,0,0.562,3,0.0,0.0,29.876666666666665,False,False,True
14,3,0,24.62,74.7,0.0,0,0.551,1,0.0,1.0,27.453333333333333,False,False,True
17,3,0,21.56,74.5,0.0,0,0.545,2,0.0,0.0,23.876666666666665,False,False,True
20,3,0,21.81,73.7,0.0,0,0.73,0,0.0,0.0,22.66333333333333,False,False,True
23,3,0,23.98,65.6,0.0,0,0.768,1,1.0,0.0,22.45,False,False,True
2,4,0,28.33,52.2,0.0,0,0.564,0,0.0,0.0,24.706666666666663,False,False,True
5,4,0,32.32,38.0,0.0,0,0.619,2,1.0,0.0,28.209999999999997,False,False,True
8,4,0,31.74,62.6,0.0,0,0.535,0,0.0,0.0,30.796666666666667,False,False,True
11,4,0,27.88,59.5,0.0,0,0.634,4,1.0,0.0,30.646666666666665,False,False,True
14,4,0,23.32,73.8,0.87,1,0.812,5,0.0,0.0,27.646666666666665,False,False,True
17,4,0,19.04,68.6,0.0,0,0.552,1,0.0,1.0,23.413333333333338,False,False,True
20,4,0,21.7,72.2,0.0,0,0.812,4,0.0,1.0,21.353333333333335,False,False,True
23,4,0,24.25,65.5,0.0,0,0.72,2,0.0,1.0,21.663333333333338,False,False,True
2,5,1,28.58,56.8,0.0,0,0.609,0,0.0,1.0,24.843333333333334,False,False,True
5,5,1,31.3,45.7,0.0,0,0.611,1,1.0,0.0,28.043333333333333,False,False,True
8,5,1,31.23,40.6,0.64,1,0.81,1,0.0,1.0,30.37,False,False,True
11,5,1,28.44,60.2,0.0,0,0.62,0,0.0,0.0,30.323333333333334,False,False,True
14,5,1,22.32,63.0,0.0,0,0.702,1,1.0,0.0,27.330000000000002,False,False,True
17,5,1,19.94,81.9,0.0,0,0.596,1,0.0,0.0,23.566666666666666,False,False,True
20,5,1,21.33,60.6,0.93,1,0.95,2,0.0,0.0,21.19666666666667,False,False,True
23,5,1,23.75,66.3,0.0,0,0.768,0,0.0,0.0,21.673333333333336,False,False,True
2,6,1,28.92,54.2,0.0,0,0.641,4,1.0,0.0,24.66666666666667,False,False,True
5,6,1,33.2,39.5,0.0,0,0.605,0,0.0,0.0,28.62333333333334,False,False,True
8,6,1,31.65,49.4,0.0,0,0.601,1,1.0,0.0,31.25666666666667,False,False,True
11,6,1,27.54,59.5,0.0,0,0.708,1,0.0,0.0,30.79666666666667,False,False,True
14,6,1,22.1,72.1,0.0,0,0.679,4,0.0,0.0,27.096666666666675,False,False,True
17,6,1,18.98,72.7,0.0,0,0.648,1,0.0,0.0,22.87333333333334,False,False,True
20,6,1,21.71,70.1,0.0,0,0.773,1,0.0,1.0,20.930000000000007,False,False,True
23,6,1,24.19,74.1,1.31,1,0.95,1,0.0,0.0,21.626666666666676,False,False,True
2,0,0,29.14,55.4,0.0,0,0.599,1,0.0,1.0,25.01333333333334,False,False,True
5,0,0,30.92,51.0,0.0,0,0.573,2,0.0,0.0,28.083333333333343,False,False,True
8,0,0,32.73,39.9,0.0,0,0.599,0,0.0,1.0,30.930000000000007,False,False,True
11,0,0,29.27,51.4,0.0,0,0.631,0,1.0,0.0,30.97333333333334,False,False,True
14,0,0,21.72,68.6,0.0,0,0.557,1,1.0,0.0,27.90666666666667,False,False,True
17,0,0,18.62,76.6,0.0,0,0.617,1,0.0,0.0,23.203333333333337,False,False,True
20,0,0,22.68,69.1,0.0,0,0.647,1,0.0,0.0,21.00666666666667,False,False,True
23,0,0,22.49,63.2,0.0,0,0.734,0,0.0,0.0,21.263333333333335,False,False,True
2,1,0,29.45,56.9,0.0,0,0.628,1,1.0,1.0,24.873333333333335,False,False,True
5,1,0,32.31,40.1,0.0,0,0.669,1,0.0,0.0,28.08333333333334,False,False,True
8,1,0,32.67,41.0,0.0,0,0.597,0,0.0,0.0,31.476666666666674,False,False,True
11,1,0,27.3,53.4,1.05,1,0.842,1,1.0,1.0,30.760000000000005,False,False,True
14,1,0,21.67,60.7,0.0,0,0.613,1,0.0,0.0,27.21333333333334,False,False,True
17,1,0,21.02,76.8,0.0,0,0.628,1,0.0,0.0,23.330000000000002,False,False,True
20,1,0,21.22,67.9,0.0,0,0.633,1,0.0,0.0,21.303333333333338,False,False,True
23,1,0,23.62,60.3,0.0,0,0.715,6,0.0,1.0,21.953333333333337,False,False,True
2,2,0,27.72,55.8,0.0,0,0.63,1,0.0,0.0,24.18666666666667,False,False,True
5,2,0,31.37,39.9,0.0,0,0.554,7,0.0,1.0,27.570000000000004,False,False,True
8,2,0,32.28,44.9,3.6,1,0.746,0,0.0,0.0,30.456666666666667,False,False,True
11,2,0,28.03,63.5,0.87,1,0.791,0,1.0,0.0,30.560000000000002,False,False,True
14,2,0,22.11,68.5,0.0,0,0.522,4,1.0,0.0,27.47333333333334,False,False,True
17,2,0,19.84,69.5,0.3,1,0.8,6,0.0,0.0,23.32666666666667,False,False,True
20,2,0,21.53,68.6,0.02,1,0.874,1,0.0,0.0,21.160000000000007,False,False,True
23,2,0,25.56,59.8,2.37,1,0.924,1,0.0,0.0,22.310000000000002,False,False,True
2,3,0,31.69,60.7,0.91,1,0.838,0,0.0,0.0,26.260000000000005,False,False,True
5,3,0,32.08,43.8,0.0,0,0.537,0,1.0,0.0,29.77666666666667,False,False,True
8,3,0,30.51,44.4,0.0,0,0.551,1,1.0,1.0,31.426666666666673,False,False,True
11,3,0,27.77,63.9,0.0,0,0.666,2,0.0,1.0,30.120000000000005,False,False,True
14,3,0,22.53,70.7,1.09,1,0.785,0,0.0,0.0,26.936666666666678,False,False,True
17,3,0,20.71,75.9,0.0,0,0.612,3,1.0,0.0,23.670000000000005,False,False,True
20,3,0,19.47,77.9,1.61,1,0.95,1,0.0,0.0,20.90333333333334,False,False,True
23,3,0,24.11,65.5,0.0,0,0.692,0,0.0,1.0,21.430000000000007,False,False,True
2,4,0,29.36,60.0,4.61,1,0.79,1,1.0,0.0,24.313333333333343,False,False,True
5,4,0,34.26,47.8,1.04,1,0.768,0,0.0,0.0,29.24333333333334,False,False,True
8,4,0,31.15,45.4,0.32,1,0.764,0,1.0,1.0,31.590000000000003,False,False,True
11,4,0,29.41,54.5,0.0,0,0.724,2,1.0,0.0,31.606666666666673,False,False,True
14,4,0,24.03,63.2,0.0,0,0.647,2,0.0,0.0,28.196666666666673,False,False,True
17,4,0,21.3,73.8,0.0,0,0.65,4,0.0,0.0,24.91333333333334,False,False,True
20,4,0,18.57,75.1,0.0,0,0.722,1,0.0,0.0,21.300000000000008,False,False,True
23,4,0,24.2,63.2,0.0,0,0.721,0,0.0,0.0,21.356666666666673,False,False,True
2,5,1,31.63,50.0,0.0,0,0.631,1,1.0,0.0,24.800000000000008,False,False,True
5,5,1,33.48,46.4,0.0,0,0.613,1,0.0,0.0,29.770000000000007,False,False,True
8,5,1,31.04,49.8,0.0,0,0.637,1,0.0,1.0,32.050000000000004,False,False,True
11,5,1,24.43,54.9,1.0,1,0.832,1,0.0,1.0,29.650000000000006,False,False,True
14,5,1,23.84,74.5,0.0,0,0.764,1,0.0,0.0,26.43666666666667,False,False,True
17,5,1,18.75,74.5,0.0,0,0.62,1,0.0,0.0,22.340000000000007,False,False,True
20,5,1,20.87,65.5,0.0,0,0.789,0,0.0,0.0,21.15333333333334,False,False,True
23,5,1,23.41,67.8,0.0,0,0.742,0,1.0,0.0,21.010000000000005,False,False,True
2,6,1,29.0,62.4,0.0,0,0.693,0,1.0,1.0,24.426666666666673,False,False,True
5,6,1,31.95,43.0,0.0,0,0.628,1,1.0,1.0,28.120000000000005,False,False,True
8,6,1,31.71,55.2,0.0,0,0.582,2,0.0,0.0,30.886666666666674,False,False,True
11,6,1,28.91,64.4,0.0,0,0.637,1,0.0,0.0,30.856666666666673,False,False,True
14,6,1,22.88,71.3,0.0,0,0.66,1,0.0,1.0,27.833333333333343,False,False,True
17,6,1,18.96,71.6,0.0,0,0.715,2,0.0,0.0,23.583333333333343,False,False,True
20,6,1,19.39,80.6,1.4,1,0.893,1,0.0,0.0,20.410000000000007,False,False,True
23,6,1,23.85,63.5,1.1,1,0.95,1,0.0,1.0,20.73333333333334,False,False,True
2,0,0,30.56,51.9,0.0,0,0.705,4,0.0,0.0,24.60000000000001,False,False,True
5,0,0,32.48,48.2,0.0,0,0.545,1,0.0,1.0,28.96333333333334,False,False,True
8,0,0,33.13,52.3,0.0,0,0.668,0,0.0,1.0,32.05666666666667,False,False,True
11,0,0,29.11,60.9,0.0,0,0.643,2,1.0,0.0,31.573333333333338,False,False,True
14,0,0,23.43,61.9,0.0,0,0.533,4,0.0,0.0,28.556666666666672,False,False,True
17,0,0,19.42,63.3,6.47,1,0.817,1,0.0,0.0,23.986666666666675,False,False,True
20,0,0,20.04,60.3,1.02,1,0.849,0,0.0,0.0,20.963333333333342,False,False,True
23,0,0,24.97,69.6,0.0,0,0.746,2,1.0,1.0,21.476666666666674,False,False,True
2,1,0,28.32,55.3,0.0,0,0.542,2,0.0,0.0,24.44333333333334,False,False,True
5,1,0,30.91,44.9,0.0,0,0.645,1,0.0,0.0,28.066666666666674,False,False,True
8,1,0,30.68,41.6,0.0,0,0.575,1,0.0,0.0,29.97000000000001,False,False,True
11,1,0,28.84,47.2,0.0,0,0.532,1,0.0,0.0,30.14333333333334,False,False,True
14,1,0,23.65,71.7,0.0,0,0.585,0,0.0,0.0,27.72333333333334,False,False,True
17,1,0,18.97,76.5,0.01,1,0.81,1,1.0,0.0,23.820000000000004,False,False,True
20,1,0,21.25,78.4,0.34,1,0.853,3,0.0,1.0,21.290000000000006,False,False,True
23,1,0,25.93,62.4,0.0,0,0.743,1,0.0,1.0,22.050000000000008,False,False,True
2,2,0,27.0,50.2,0.0,0,0.679,3,0.0,1.0,24.726666666666674,False,False,True
5,2,0,33.76,56.3,0.0,0,0.546,1,0.0,0.0,28.896666666666675,False,False,True
8,2,0,30.4,51.3,0.0,0,0.529,0,0.0,0.0,30.386666666666674,False,False,True
11,2,0,26.17,54.0,0.0,0,0.606,0,1.0,0.0,30.110000000000003,False,False,True
14,2,0,22.72,66.7,0.0,0,0.762,0,1.0,0.0,26.430000000000007,False,False,True
17,2,0,18.51,86.2,4.46,1,0.778,2,1.0,0.0,22.466666666666672,False,False,True
20,2,0,22.5,73.8,0.0,0,0.668,2,0.0,0.0,21.24333333333334,False,False,True
23,2,0,24.37,60.7,0.0,0,0.714,1,0.0,0.0,21.79333333333334,False,False,True
2,3,0,27.3,49.9,0.0,0,0.684,2,0.0,0.0,24.72333333333334,False,False,True
5,3,0,32.16,39.9,0.0,0,0.589,1,0.0,0.0,27.94333333333334,False,False,True
8,3,0,29.7,48.9,0.0,0,0.582,1,0.0,1.0,29.720000000000002,False,False,True
11,3,0,26.74,55.2,0.0,0,0.613,0,0.0,0.0,29.533333333333342,False,False,True
14,3,0,24.15,63.2,0.0,0,0.728,0,1.0,0.0,26.86333333333334,False,False,True
17,3,0,18.37,69.3,0.0,0,0.571,1,1.0,0.0,23.086666666666673,False,False,True
20,3,0,19.89,72.9,0.59,1,0.856,1,0.0,1.0,20.80333333333334,False,False,True
23,3,0,23.41,61.1,0.0,0,0.676,3,0.0,0.0,20.556666666666676,False,False,True
2,4,0,29.15,61.2,0.0,0,0.692,0,0.0,0.0,24.150000000000006,False,False,True
5,4,0,31.33,58.4,0.0,0,0.587,0,1.0,0.0,27.96333333333334,False,False,True
8,4,0,31.33,38.6,0.0,0,0.588,1,1.0,0.0,30.60333333333334,False,False,True
11,4,0,29.5,54.7,1.54,1,0.812,1,0.0,0.0,30.72000000000001,False,False,True
14,4,0,23.28,59.8,0.0,0,0.499,0,0.0,1.0,28.036666666666672,False,False,True
17,4,0,18.23,70.4,0.0,0,0.63,0,1.0,0.0,23.670000000000005,False,False,True
20,4,0,20.81,66.7,0.0,0,0.615,0,1.0,0.0,20.77333333333334,False,False,True
23,4,0,23.15,67.6,0.15,1,0.905,1,1.0,0.0,20.730000000000008,False,False,True
2,5,1,26.95,52.3,2.86,1,0.835,1,0.0,0.0,23.636666666666674,False,False,True
5,5,1,32.54,46.7,0.81,1,0.802,1,0.0,0.0,27.54666666666667,False,False,True
8,5,1,31.83,47.0,3.18,1,0.774,1,0.0,1.0,30.44000000000001,False,False,True
11,5,1,29.49,64.2,2.93,1,0.867,2,0.0,1.0,31.286666666666672,False,False,True
14,5,1,23.78,73.0,2.78,1,0.83,1,0.0,1.0,28.366666666666674,False,False,True
17,5,1,19.84,80.4,0.0,0,0.702,0,0.0,0.0,24.370000000000005,False,False,True
20,5,1,21.12,74.8,0.0,0,0.735,1,1.0,0.0,21.58000000000001,False,False,True
23,5,1,23.8,55.1,0.34,1,0.887,3,0.0,0.0,21.586666666666673,False,False,True
2,6,1,28.04,52.5,0.0,0,0.637,1,0.0,0.0,24.320000000000007,False,False,True
5,6,1,33.12,50.1,0.0,0,0.635,1,0.0,0.0,28.320000000000004,False,False,True
8,6,1,31.52,43.8,1.88,1,0.842,1,0.0,0.0,30.89333333333334,False,False,True
11,6,1,25.94,58.1,0.0,0,0.695,5,0.0,1.0,30.19333333333334,False,False,True
14,6,1,21.71,65.3,0.0,0,0.608,0,0.0,1.0,26.390000000000004,False,False,True
17,6,1,19.69,67.5,3.98,1,0.834,5,1.0,0.0,22.446666666666676,False,False,True
20,6,1,21.4,71.3,0.0,0,0.793,0,0.0,0.0,20.93333333333334,False,False,True
23,6,1,23.5,65.0,0.0,0,0.746,2,1.0,0.0,21.530000000000005,False,False,True
2,0,0,30.72,47.3,0.54,1,0.794,1,0.0,1.0,25.206666666666674,False,False,True
5,0,0,35.12,38.3,4.11,1,0.718,0,0.0,1.0,29.780000000000005,False,False,True
8,0,0,30.07,49.9,0.0,0,0.638,0,1.0,0.0,31.97000000000001,False,False,True
11,0,0,28.24,52.1,4.43,1,0.794,1,1.0,0.0,31.14333333333334,False,False,True
14,0,0,20.88,67.5,0.0,0,0.633,2,0.0,1.0,26.396666666666675,False,False,True
17,0,0,19.29,73.8,0.0,0,0.599,1,0.0,1.0,22.80333333333334,False,False,True
